PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
AEMJD,1r4k1/4bppp/r1qNpn2/8/n3P3/P2RBPQ1/1PP3PP/2KR4 w - - 4 20,d6f5 c6c2 c1c2 b8b2 c2c1 a6c6 e3c5 c6c5 d3c3 c5c3,2166,87,91,1543,attraction master masterVsMaster mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/2gdj1OBp#39,,1r4k1/4bppp/r1q1pn2/5N2/n3P3/P2RBPQ1/1PP3PP/2KR4 b - - 4 20,c6c2 c1c2 b8b2 c2c1 a6c6 e3c5 c6c5 d3c3 c5c3,[Event "Mate in 5\\https://lichess.org/2gdj1OBp#39"][FEN "1r4k1/4bppp/r1q1pn2/5N2/n3P3/P2RBPQ1/1PP3PP/2KR4 b - - 4 20"]1. c6 {c6c2 c1c2 b8b2 c2c1 a6c6 e3c5 c6c5 d3c3 c5c3 (0-1)}  *
AIQtX,1r1q3k/pr1b1p1p/4pPp1/3pP1Q1/2p2R2/2P4R/PP4PP/6K1 b - - 4 25,b7b2 h3h7 h8h7 f4h4 h7g8 h4h8 g8h8 g5h6 h8g8 h6g7,2213,75,91,820,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/8a0cxJzt/black#50,,1r1q3k/p2b1p1p/4pPp1/3pP1Q1/2p2R2/2P4R/Pr4PP/6K1 w - - 4 25,h3h7 h8h7 f4h4 h7g8 h4h8 g8h8 g5h6 h8g8 h6g7,[Event "Mate in 5\\https://lichess.org/8a0cxJzt/black#50"][FEN "1r1q3k/p2b1p1p/4pPp1/3pP1Q1/2p2R2/2P4R/Pr4PP/6K1 w - - 4 25"]1. h3 {h3h7 h8h7 f4h4 h7g8 h4h8 g8h8 g5h6 h8g8 h6g7 (1-0)} *
AJcSG,2q1Q3/5Bbk/2p3pp/p2p1b2/2P2P2/6P1/Pr5P/2R2R1K w - - 2 28,e8c8 f5e4 f1f3 e4f3 h1g1 g7d4 g1f1 f3g2 f1e1 d4f2 e1d1 g2f3,1954,77,92,1251,mate mateIn5 middlegame veryLong,https://lichess.org/0lwj2WGP#55,,2q5/5Bbk/2p3pp/p2p1b2/2P2P2/6P1/Pr5P/2R2R1K b - - 2 28,f5e4 f1f3 e4f3 h1g1 g7d4 g1f1 f3g2 f1e1 d4f2 e1d1 g2f3,[Event "Mate in 5\\https://lichess.org/0lwj2WGP#55"][FEN "2q5/5Bbk/2p3pp/p2p1b2/2P2P2/6P1/Pr5P/2R2R1K b - - 2 28"]1. f5 {f5e4 f1f3 e4f3 h1g1 g7d4 g1f1 f3g2 f1e1 d4f2 e1d1 g2f3 (0-1)}  *
AKhpL,rr4k1/5p2/2n1pQpB/3p1b2/3P2PP/1BPR4/pqPn1P2/K6R w - - 2 28,a1b2 a2a1q h1a1 d2c4 b2b1 b8b3 c2b3 f5d3 b1c1 a8a1,2295,76,92,3479,advancedPawn deflection mate mateIn5 middlegame promotion veryLong,https://lichess.org/0PIvgGmL#55,,rr4k1/5p2/2n1pQpB/3p1b2/3P2PP/1BPR4/pKPn1P2/7R b - - 2 28,a2a1q h1a1 d2c4 b2b1 b8b3 c2b3 f5d3 b1c1 a8a1,[Event "Mate in 5\\https://lichess.org/0PIvgGmL#55"][FEN "rr4k1/5p2/2n1pQpB/3p1b2/3P2PP/1BPR4/pKPn1P2/7R b - - 2 28"]1. a2 {a2a1q h1a1 d2c4 b2b1 b8b3 c2b3 f5d3 b1c1 a8a1 (0-1)}  *
ALZ9L,3r1rk1/p1p3p1/1p2p1PR/1qn5/3PP3/5N2/PP1Q1R2/2K5 b - - 0 23,c5e4 h6h8 g8h8 f2h2 h8g8 h2h8 g8h8 d2h2 b5h5 h2h5 h8g8 h5h7,1287,78,85,429,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/hzBoXUtP/black#46,,3r1rk1/p1p3p1/1p2p1PR/1q6/3Pn3/5N2/PP1Q1R2/2K5 w - - 0 23,h6h8 g8h8 f2h2 h8g8 h2h8 g8h8 d2h2 b5h5 h2h5 h8g8 h5h7,[Event "Mate in 5\\https://lichess.org/hzBoXUtP/black#46"][FEN "3r1rk1/p1p3p1/1p2p1PR/1q6/3Pn3/5N2/PP1Q1R2/2K5 w - - 0 23"]1. h6 {h6h8 g8h8 f2h2 h8g8 h2h8 g8h8 d2h2 b5h5 h2h5 h8g8 h5h7 (1-0)} *
AMqBh,r1bq1r2/pp1nb1pk/2n1p3/3pP1P1/2pP4/2P5/PP1NQPP1/R1B1K2R b KQ - 0 13,h7g8 h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2070,76,95,1499,attraction kingsideAttack mate mateIn5 opening sacrifice veryLong,https://lichess.org/SBqb2eUa/black#26,French_Defense French_Defense_Tarrasch_Variation,r1bq1rk1/pp1nb1p1/2n1p3/3pP1P1/2pP4/2P5/PP1NQPP1/R1B1K2R w KQ - 0 13,h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,[Event "Mate in 5\\https://lichess.org/SBqb2eUa/black#26"][FEN "r1bq1rk1/pp1nb1p1/2n1p3/3pP1P1/2pP4/2P5/PP1NQPP1/R1B1K2R w KQ - 0 13"]1. h1 {h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8 (1-0)} *
AO9e8,8/8/8/6pp/8/k4PPP/p7/K7 w - - 1 46,f3f4 h5h4 g3g4 g5f4 g4g5 f4f3 g5g6 f3f2 g6g7 f2f1q,1678,76,94,5192,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong,https://lichess.org/Qoy5D0Eo#91,,8/8/8/6pp/5P2/k5PP/p7/K7 b - - 1 46,h5h4 g3g4 g5f4 g4g5 f4f3 g5g6 f3f2 g6g7 f2f1q,[Event "Mate in 5\\https://lichess.org/Qoy5D0Eo#91"][FEN "8/8/8/6pp/5P2/k5PP/p7/K7 b - - 1 46"]1. h5 {h5h4 g3g4 g5f4 g4g5 f4f3 g5g6 f3f2 g6g7 f2f1q (0-1)}  *
AOR7P,5k2/6p1/2Q2n1p/q2p4/8/2P3P1/3N1PP1/6K1 w - - 1 29,d2f3 a5a1 g1h2 f6g4 h2h3 g4f2 h3h4 a1h1 f3h2 h1h2,1829,78,96,17868,endgame mate mateIn5 veryLong,https://lichess.org/dmRRyDbs#57,,5k2/6p1/2Q2n1p/q2p4/8/2P2NP1/5PP1/6K1 b - - 1 29,a5a1 g1h2 f6g4 h2h3 g4f2 h3h4 a1h1 f3h2 h1h2,[Event "Mate in 5\\https://lichess.org/dmRRyDbs#57"][FEN "5k2/6p1/2Q2n1p/q2p4/8/2P2NP1/5PP1/6K1 b - - 1 29"]1. a5 {a5a1 g1h2 f6g4 h2h3 g4f2 h3h4 a1h1 f3h2 h1h2 (0-1)}  *
ARCSE,5k2/1R3p1p/5bp1/3p1bN1/1p1P3Q/2q5/r5PP/3R2K1 w - - 0 23,h4h7 c3d4 d1d4 f6d4 g1f1 f5d3 f1e1 d4c3 e1d1 a2a1,2343,83,90,426,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Wh6idDPd#45,,5k2/1R3p1Q/5bp1/3p1bN1/1p1P4/2q5/r5PP/3R2K1 b - - 0 23,c3d4 d1d4 f6d4 g1f1 f5d3 f1e1 d4c3 e1d1 a2a1,[Event "Mate in 5\\https://lichess.org/Wh6idDPd#45"][FEN "5k2/1R3p1Q/5bp1/3p1bN1/1p1P4/2q5/r5PP/3R2K1 b - - 0 23"]1. c3 {c3d4 d1d4 f6d4 g1f1 f5d3 f1e1 d4c3 e1d1 a2a1 (0-1)}  *
ARrdK,4bk1r/1R6/4pPp1/p1Rp2N1/6p1/8/q6P/5K2 b - - 5 41,h8h2 g5e6 f8g8 f6f7 e8f7 c5c8 g8h7 b7f7 h7h6 c8h8,2233,92,96,16257,advancedPawn anastasiaMate deflection endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/wlwdaDb7/black#82,,4bk2/1R6/4pPp1/p1Rp2N1/6p1/8/q6r/5K2 w - - 5 41,g5e6 f8g8 f6f7 e8f7 c5c8 g8h7 b7f7 h7h6 c8h8,[Event "Mate in 5\\https://lichess.org/wlwdaDb7/black#82"][FEN "4bk2/1R6/4pPp1/p1Rp2N1/6p1/8/q6r/5K2 w - - 5 41"]1. g5 {g5e6 f8g8 f6f7 e8f7 c5c8 g8h7 b7f7 h7h6 c8h8 (1-0)} *
ASJS8,5B2/3k1ppR/4p3/4P3/3p1n2/1r1n1N2/3P1PPP/5RK1 w - - 3 25,h7g7 f4e2 g1h1 d3f2 f1f2 b3b1 f3e1 b1e1 f2f1 e1f1,1192,104,43,111,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/RNHxOhGc#49,,5B2/3k1pp1/4p3/4P3/3p1n2/1r1n1N2/3P1PPP/5RK1 b - - 3 25,f4e2 g1h1 d3f2 f1f2 b3b1 f3e1 b1e1 f2f1 e1f1,[Event "Mate in 5\\https://lichess.org/RNHxOhGc#49"][FEN "5B2/3k1pp1/4p3/4P3/3p1n2/1r1n1N2/3P1PPP/5RK1 b - - 3 25"]1. f4 {f4e2 g1h1 d3f2 f1f2 b3b1 f3e1 b1e1 f2f1 e1f1 (0-1)}  *
ASc5Q,2r2rk1/4ppBR/p5p1/3p4/1p1PnQP1/8/PP2q3/K4R2 b - - 0 26,g6g5 h7h8 g8g7 f4e5 f7f6 e5e7 f8f7 h8h7 g7h7 e7f7 h7h8 f1h1 e2h2 h1h2,1821,140,29,16,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Dq4g8MVF/black#52,,2r2rk1/4ppBR/p7/3p2p1/1p1PnQP1/8/PP2q3/K4R2 w - - 0 26,h7h8 g8g7 f4e5 f7f6 e5e7 f8f7 h8h7 g7h7 e7f7 h7h8 f1h1 e2h2 h1h2,[Event "Mate in 5\\https://lichess.org/Dq4g8MVF/black#52"][FEN "2r2rk1/4ppBR/p7/3p2p1/1p1PnQP1/8/PP2q3/K4R2 w - - 0 26"]1. h7 {h7h8 g8g7 f4e5 f7f6 e5e7 f8f7 h8h7 g7h7 e7f7 h7h8 f1h1 e2h2 h1h2 (1-0)} *
AV6fS,rnb3r1/1ppk1ppp/p3p3/b3P2N/8/2P1BN2/PP2K1PP/3R1B1n b - - 4 14,d7e7 e3g5 f7f6 e5f6 g7f6 g5f6 e7f8 d1d8 f8f7 f3e5,2121,77,95,4697,fork mate mateIn5 middlegame veryLong,https://lichess.org/XIMIeQX1/black#28,Pirc_Defense Pirc_Defense_Other_variations,rnb3r1/1pp2ppp/p3p3/b3P2N/8/2P1BN2/PP2K1PP/3R1B1n w - - 4 14,e3g5 f7f6 e5f6 g7f6 g5f6 e7f8 d1d8 f8f7 f3e5,[Event "Mate in 5\\https://lichess.org/XIMIeQX1/black#28"][FEN "rnb3r1/1pp2ppp/p3p3/b3P2N/8/2P1BN2/PP2K1PP/3R1B1n w - - 4 14"]1. e3 {e3g5 f7f6 e5f6 g7f6 g5f6 e7f8 d1d8 f8f7 f3e5 (1-0)} *
AVDi7,1rr3k1/5ppp/2q1pP2/p3P3/P2pP3/1P1P1B2/2pQ2PP/2R2K2 b - - 0 27,b8b3 d2g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,1930,76,88,899,deflection endgame kingsideAttack mate mateIn5 veryLong,https://lichess.org/QHodOVst/black#54,,2r3k1/5ppp/2q1pP2/p3P3/P2pP3/1r1P1B2/2pQ2PP/2R2K2 w - - 0 27,d2g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7,[Event "Mate in 5\\https://lichess.org/QHodOVst/black#54"][FEN "2r3k1/5ppp/2q1pP2/p3P3/P2pP3/1r1P1B2/2pQ2PP/2R2K2 w - - 0 27"]1. d2 {d2g5 g8f8 g5g7 f8e8 g7g8 e8d7 g8f7 d7d8 f7e7 (1-0)} *
AWBd6,2R5/5pk1/p5p1/5PKp/P1R5/1r5P/r7/8 b - - 0 44,b3h3 f5f6 g7h7 c8h8 h7h8 g5h6 h3c3 c4c3 a2d2 c3c8 d2d8 c8d8,1937,75,94,9939,endgame mate mateIn5 rookEndgame sacrifice veryLong,https://lichess.org/8KSuhFoD/black#88,,2R5/5pk1/p5p1/5PKp/P1R5/7P/r7/8 w - - 0 44,f5f6 g7h7 c8h8 h7h8 g5h6 h3c3 c4c3 a2d2 c3c8 d2d8 c8d8,[Event "Mate in 5\\https://lichess.org/8KSuhFoD/black#88"][FEN "2R5/5pk1/p5p1/5PKp/P1R5/7P/r7/8 w - - 0 44"]1. f5 {f5f6 g7h7 c8h8 h7h8 g5h6 h3c3 c4c3 a2d2 c3c8 d2d8 c8d8 (1-0)} *
AYSZz,r1b3kr/pp2n2p/5p1Q/1Np5/7N/3q4/PP2R1PP/4K3 b - - 4 22,e7f5 e2e8 g8f7 h6h5 f7g7 h4f5 c8f5 e8e7 g7g8 h5f7,2121,121,84,37,kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/y4YyEorB/black#44,,r1b3kr/pp5p/5p1Q/1Np2n2/7N/3q4/PP2R1PP/4K3 w - - 4 22,e2e8 g8f7 h6h5 f7g7 h4f5 c8f5 e8e7 g7g8 h5f7,[Event "Mate in 5\\https://lichess.org/y4YyEorB/black#44"][FEN "r1b3kr/pp5p/5p1Q/1Np2n2/7N/3q4/PP2R1PP/4K3 w - - 4 22"]1. e2 {e2e8 g8f7 h6h5 f7g7 h4f5 c8f5 e8e7 g7g8 h5f7 (1-0)} *
AZ4F7,4r1k1/pp4n1/2p2pK1/4b3/6P1/1Q3q2/PP6/7R b - - 1 35,f3d5 h1h8 g8h8 b3h3 g7h5 h3h5 h8g8 h5h7 g8f8 h7g7,2026,82,45,58,attraction endgame exposedKing mate mateIn5 sacrifice veryLong,https://lichess.org/TMnVBZRj/black#70,,4r1k1/pp4n1/2p2pK1/3qb3/6P1/1Q6/PP6/7R w - - 1 35,h1h8 g8h8 b3h3 g7h5 h3h5 h8g8 h5h7 g8f8 h7g7,[Event "Mate in 5\\https://lichess.org/TMnVBZRj/black#70"][FEN "4r1k1/pp4n1/2p2pK1/3qb3/6P1/1Q6/PP6/7R w - - 1 35"]1. h1 {h1h8 g8h8 b3h3 g7h5 h3h5 h8g8 h5h7 g8f8 h7g7 (1-0)} *
AZCTE,r1br3k/pp2qpp1/3p1n1p/6N1/3Q3R/8/PPP2PPP/R5K1 b - - 0 21,f6d7 h4h6 h8g8 h6h8 g8h8 d4h4 h8g8 h4h7 g8f8 h7h8,1748,75,89,2453,attraction kingsideAttack mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/39qeuJtZ/black#42,,r1br3k/pp1nqpp1/3p3p/6N1/3Q3R/8/PPP2PPP/R5K1 w - - 0 21,h4h6 h8g8 h6h8 g8h8 d4h4 h8g8 h4h7 g8f8 h7h8,[Event "Mate in 5\\https://lichess.org/39qeuJtZ/black#42"][FEN "r1br3k/pp1nqpp1/3p3p/6N1/3Q3R/8/PPP2PPP/R5K1 w - - 0 21"]1. h4 {h4h6 h8g8 h6h8 g8h8 d4h4 h8g8 h4h7 g8f8 h7h8 (1-0)} *
AaI3E,5rk1/4pp2/p2q2pQ/8/r2Nb1P1/2P5/P7/K2R1R2 b - - 2 25,d6a3 h6f8 g8f8 d4e6 f8g8 d1d8 g8h7 f1f7 h7h6 d8h8,2186,71,95,176347,anastasiaMate attraction deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/O0D0z5fr/black#50,,5rk1/4pp2/p5pQ/8/r2Nb1P1/q1P5/P7/K2R1R2 w - - 2 25,h6f8 g8f8 d4e6 f8g8 d1d8 g8h7 f1f7 h7h6 d8h8,[Event "Mate in 5\\https://lichess.org/O0D0z5fr/black#50"][FEN "5rk1/4pp2/p5pQ/8/r2Nb1P1/q1P5/P7/K2R1R2 w - - 2 25"]1. h6 {h6f8 g8f8 d4e6 f8g8 d1d8 g8h7 f1f7 h7h6 d8h8 (1-0)} *
AauEe,8/3k4/p2p4/3bnQ1P/2p4q/P7/6P1/5RK1 b - - 5 40,d7c6 f5c8 c6b5 f1b1 b5a5 c8c7 a5a4 b1b4 a4a3 c7a5,1523,78,88,421,endgame mate mateIn5 veryLong,https://lichess.org/HC0fZtRs/black#80,,8/8/p1kp4/3bnQ1P/2p4q/P7/6P1/5RK1 w - - 5 40,f5c8 c6b5 f1b1 b5a5 c8c7 a5a4 b1b4 a4a3 c7a5,[Event "Mate in 5\\https://lichess.org/HC0fZtRs/black#80"][FEN "8/8/p1kp4/3bnQ1P/2p4q/P7/6P1/5RK1 w - - 5 40"]1. f5 {f5c8 c6b5 f1b1 b5a5 c8c7 a5a4 b1b4 a4a3 c7a5 (1-0)} *
Af0Kt,8/8/1R6/5kpp/3n4/3N1PKP/r5P1/8 w - - 0 44,b6d6 h5h4 g3h2 d4f3 h2h1 a2a1 d3c1 a1c1 d6d1 c1d1,1722,78,95,21348,deflection endgame mate mateIn5 pin veryLong,https://lichess.org/1TFHTTQ0#87,,8/8/8/5kpp/3n4/3N1PKP/r5P1/8 b - - 0 44,h5h4 g3h2 d4f3 h2h1 a2a1 d3c1 a1c1 d6d1 c1d1,[Event "Mate in 5\\https://lichess.org/1TFHTTQ0#87"][FEN "8/8/8/5kpp/3n4/3N1PKP/r5P1/8 b - - 0 44"]1. h5 {h5h4 g3h2 d4f3 h2h1 a2a1 d3c1 a1c1 d6d1 c1d1 (0-1)}  *
AfvnQ,r2qkb1r/pQp1p1pp/4p3/4P3/3nn3/5N2/PP3PPP/RNB1K2R w KQkq - 0 10,e1g1 d4e2 g1h1 e4f2 f1f2 d8d1 f3e1 d1e1 f2f1 e1f1,1965,78,94,7125,deflection fork mate mateIn5 opening sacrifice veryLong,https://lichess.org/dU6hdEVx#19,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation,r2qkb1r/pQp1p1pp/4p3/4P3/3nn3/5N2/PP3PPP/RNB4R b KQkq - 0 10,d4e2 g1h1 e4f2 f1f2 d8d1 f3e1 d1e1 f2f1 e1f1,[Event "Mate in 5\\https://lichess.org/dU6hdEVx#19"][FEN "r2qkb1r/pQp1p1pp/4p3/4P3/3nn3/5N2/PP3PPP/RNB4R b KQkq - 0 10"]1. d4 {d4e2 g1h1 e4f2 f1f2 d8d1 f3e1 d1e1 f2f1 e1f1 (0-1)}  *
AgnGm,rn3rk1/pp3Npp/4b3/4N3/3PQ3/2P3P1/P4P1q/2KR4 b - - 0 21,h2f2 e4h7 g8h7 d1h1 f2h2 h1h2 e6h3 h2h3 h7g8 h3h8,1926,75,95,12162,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/oTX1nZMe/black#42,,rn3rk1/pp3Npp/4b3/4N3/3PQ3/2P3P1/P4P2/2KR4 w - - 0 21,e4h7 g8h7 d1h1 f2h2 h1h2 e6h3 h2h3 h7g8 h3h8,[Event "Mate in 5\\https://lichess.org/oTX1nZMe/black#42"][FEN "rn3rk1/pp3Npp/4b3/4N3/3PQ3/2P3P1/P4P2/2KR4 w - - 0 21"]1. e4 {e4h7 g8h7 d1h1 f2h2 h1h2 e6h3 h2h3 h7g8 h3h8 (1-0)} *
Ajsc8,r1q1nrk1/5pbp/6p1/1P1pp3/1n2P3/2N1BP2/1PPQ2PP/1K1R1B1R w - - 0 17,c3d5 a8a1 b1a1 c8a8 e3a7 a8a7 a1b1 a7a2 b1c1 a2a1,1530,76,95,32693,attraction mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/7RI8dIfQ#33,Sicilian_Defense Sicilian_Defense_Dragon_Variation,r1q1nrk1/5pbp/6p1/1P1Np3/1n2P3/4BP2/1PPQ2PP/1K1R1B1R b - - 0 17,a8a1 b1a1 c8a8 e3a7 a8a7 a1b1 a7a2 b1c1 a2a1,[Event "Mate in 5\\https://lichess.org/7RI8dIfQ#33"][FEN "r1q1nrk1/5pbp/6p1/1P1Np3/1n2P3/4BP2/1PPQ2PP/1K1R1B1R b - - 0 17"]1. a8 {a8a1 b1a1 c8a8 e3a7 a8a7 a1b1 a7a2 b1c1 a2a1 (0-1)}  *
AltTA,5rk1/2q2ppp/b1p2b2/p4P2/P6P/1rN1P3/1B1R2Q1/1K4R1 b - - 1 24,f6c3 g2g7 c3g7 g1g7 g8h8 g7g8 h8g8 d2g2 c7g3 g2g3,2209,77,89,1310,attraction doubleCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/8nh0tgmx/black#48,,5rk1/2q2ppp/b1p5/p4P2/P6P/1rb1P3/1B1R2Q1/1K4R1 w - - 1 24,g2g7 c3g7 g1g7 g8h8 g7g8 h8g8 d2g2 c7g3 g2g3,[Event "Mate in 5\\https://lichess.org/8nh0tgmx/black#48"][FEN "5rk1/2q2ppp/b1p5/p4P2/P6P/1rb1P3/1B1R2Q1/1K4R1 w - - 1 24"]1. g2 {g2g7 c3g7 g1g7 g8h8 g7g8 h8g8 d2g2 c7g3 g2g3 (1-0)} *
AmykV,6k1/5rn1/pp1p2p1/2pB4/2Pb1Q2/6PP/1P2RP1K/5q2 b - - 5 32,f1e2 f4f7 g8h7 f7g8 h7h6 g8h8 h6g5 h8h4 g5f5 h4f4,1998,80,96,14245,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/ds32RhWR/black#64,,6k1/5rn1/pp1p2p1/2pB4/2Pb1Q2/6PP/1P2qP1K/8 w - - 5 32,f4f7 g8h7 f7g8 h7h6 g8h8 h6g5 h8h4 g5f5 h4f4,[Event "Mate in 5\\https://lichess.org/ds32RhWR/black#64"][FEN "6k1/5rn1/pp1p2p1/2pB4/2Pb1Q2/6PP/1P2qP1K/8 w - - 5 32"]1. f4 {f4f7 g8h7 f7g8 h7h6 g8h8 h6g5 h8h4 g5f5 h4f4 (1-0)} *
AnfGe,8/R4p2/4p1k1/4K1n1/4P3/3r3P/1R6/8 w - - 0 46,b2g2 f7f6 e5f4 d3f3 f4g4 f6f5 e4f5 e6f5 g4h4 f3h3,1868,76,95,10398,endgame mate mateIn5 veryLong,https://lichess.org/0Bya3kPb#91,,8/R4p2/4p1k1/4K1n1/4P3/3r3P/8/8 b - - 0 46,f7f6 e5f4 d3f3 f4g4 f6f5 e4f5 e6f5 g4h4 f3h3,[Event "Mate in 5\\https://lichess.org/0Bya3kPb#91"][FEN "8/R4p2/4p1k1/4K1n1/4P3/3r3P/8/8 b - - 0 46"]1. f7 {f7f6 e5f4 d3f3 f4g4 f6f5 e4f5 e6f5 g4h4 f3h3 (0-1)}  *
AnjeK,8/2p1kr2/1PPpb3/6b1/6pq/2Q5/1B2B1RP/6K1 w - - 1 38,b6b7 g5e3 g1h1 h4h2 g2h2 e6d5 e2f3 d5f3 h2g2 f7h7,2502,89,91,599,master mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/0GrtJ45I#75,,8/1Pp1kr2/2Ppb3/6b1/6pq/2Q5/1B2B1RP/6K1 b - - 1 38,g5e3 g1h1 h4h2 g2h2 e6d5 e2f3 d5f3 h2g2 f7h7,[Event "Mate in 5\\https://lichess.org/0GrtJ45I#75"][FEN "8/1Pp1kr2/2Ppb3/6b1/6pq/2Q5/1B2B1RP/6K1 b - - 1 38"]1. g5 {g5e3 g1h1 h4h2 g2h2 e6d5 e2f3 d5f3 h2g2 f7h7 (0-1)}  *
AoFcn,r1b2rk1/5ppp/p1p1p3/3pP1P1/8/3B4/PqP3PP/R3QR1K b - - 0 17,c6c5 d3h7 g8h7 e1h4 h7g8 g5g6 f7g6 f1f8 g8f8 h4d8 f8f7 a1f1,2420,97,89,5250,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/2lF1sYQ8/black#34,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,r1b2rk1/5ppp/p3p3/2ppP1P1/8/3B4/PqP3PP/R3QR1K w - - 0 17,d3h7 g8h7 e1h4 h7g8 g5g6 f7g6 f1f8 g8f8 h4d8 f8f7 a1f1,[Event "Mate in 5\\https://lichess.org/2lF1sYQ8/black#34"][FEN "r1b2rk1/5ppp/p3p3/2ppP1P1/8/3B4/PqP3PP/R3QR1K w - - 0 17"]1. d3 {d3h7 g8h7 e1h4 h7g8 g5g6 f7g6 f1f8 g8f8 h4d8 f8f7 a1f1 (1-0)} *
ApRxi,7R/2r4p/3pnkpP/4p3/4Pp2/1QP2P2/1P1K4/4Bq2 b - - 4 41,e6c5 e1h4 g6g5 h8f8 f6g6 b3g8 c7g7 g8g7 g6h5 g7g5,2086,75,94,11592,endgame mate mateIn5 veryLong,https://lichess.org/cqRCYV4q/black#82,,7R/2r4p/3p1kpP/2n1p3/4Pp2/1QP2P2/1P1K4/4Bq2 w - - 4 41,e1h4 g6g5 h8f8 f6g6 b3g8 c7g7 g8g7 g6h5 g7g5,[Event "Mate in 5\\https://lichess.org/cqRCYV4q/black#82"][FEN "7R/2r4p/3p1kpP/2n1p3/4Pp2/1QP2P2/1P1K4/4Bq2 w - - 4 41"]1. e1 {e1h4 g6g5 h8f8 f6g6 b3g8 c7g7 g8g7 g6h5 g7g5 (1-0)} *
Aq1W2,2r2r1k/1b1Q4/1p2p2P/5p1q/8/2Pp4/PP6/K5R1 b - - 1 33,f8g8 d7d4 e6e5 d4e5 h8h7 g1g7 h7h6 e5f6 h5g6 f6g6,1910,74,95,9402,endgame exposedKing fork mate mateIn5 veryLong,https://lichess.org/aW23AeVi/black#66,,2r4k/1b1Q4/1p2p2P/5p1q/8/2Pp4/PP6/K5R1 w - - 1 33,d7d4 e6e5 d4e5 h8h7 g1g7 h7h6 e5f6 h5g6 f6g6,[Event "Mate in 5\\https://lichess.org/aW23AeVi/black#66"][FEN "2r4k/1b1Q4/1p2p2P/5p1q/8/2Pp4/PP6/K5R1 w - - 1 33"]1. d7 {d7d4 e6e5 d4e5 h8h7 g1g7 h7h6 e5f6 h5g6 f6g6 (1-0)} *
ArLHK,r1bq1r2/pppnb1pk/4pp2/4P1N1/3P3P/2P5/P4PP1/R1BQK2R b KQ - 1 12,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2436,79,91,592,attraction discoveredAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/hZCOCKuf/black#24,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,r1bq1r2/pppnb1pk/4p3/4P1p1/3P3P/2P5/P4PP1/R1BQK2R w KQ - 1 12,h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,[Event "Mate in 5\\https://lichess.org/hZCOCKuf/black#24"][FEN "r1bq1r2/pppnb1pk/4p3/4P1p1/3P3P/2P5/P4PP1/R1BQK2R w KQ - 1 12"]1. h4 {h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8 (1-0)} *
