PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
000Zo,4r3/1k6/pp3r2/1b2P2p/3R1p2/P1R2P2/1P4PP/6K1 w - - 0 35,e5f6 e8e1 g1f2 e1f1,1353,75,86,627,endgame mate mateIn2 short,https://lichess.org/n8Ff742v#69,,4r3/1k6/pp3P2/1b5p/3R1p2/P1R2P2/1P4PP/6K1 b - - 0 35,e8e1 g1f2 e1f1,[Event "Mate in 2\\https://lichess.org/n8Ff742v#69"][FEN "4r3/1k6/pp3P2/1b5p/3R1p2/P1R2P2/1P4PP/6K1 b - - 0 35"]1. e8 {e8e1 g1f2 e1f1 (0-1)}  *
000hf,r1bqk2r/pp1nbNp1/2p1p2p/8/2BP4/1PN3P1/P3QP1P/3R1RK1 b kq - 0 19,e8f7 e2e6 f7f8 e6f7,1468,76,91,563,mate mateIn2 middlegame short,https://lichess.org/71ygsFeE/black#38,Horwitz_Defense Horwitz_Defense_Other_variations,r1bq3r/pp1nbkp1/2p1p2p/8/2BP4/1PN3P1/P3QP1P/3R1RK1 w kq - 0 19,e2e6 f7f8 e6f7,[Event "Mate in 2\\https://lichess.org/71ygsFeE/black#38"][FEN "r1bq3r/pp1nbkp1/2p1p2p/8/2BP4/1PN3P1/P3QP1P/3R1RK1 w kq - 0 19"]1. e2 {e2e6 f7f8 e6f7 (1-0)} *
001Wz,4r1k1/5ppp/r1p5/p1n1RP2/8/2P2N1P/2P3P1/3R2K1 b - - 0 21,e8e5 d1d8 e5e8 d8e8,1125,82,88,74,backRankMate endgame mate mateIn2 short,https://lichess.org/84RH3LaP/black#42,,6k1/5ppp/r1p5/p1n1rP2/8/2P2N1P/2P3P1/3R2K1 w - - 0 21,d1d8 e5e8 d8e8,[Event "Mate in 2\\https://lichess.org/84RH3LaP/black#42"][FEN "6k1/5ppp/r1p5/p1n1rP2/8/2P2N1P/2P3P1/3R2K1 w - - 0 21"]1. d1 {d1d8 e5e8 d8e8 (1-0)} *
001om,5r1k/pp4pp/5p2/1BbQp1r1/6K1/7P/1PP3P1/3R3R w - - 2 26,g4h4 c5f2 g2g3 f2g3,1018,80,89,223,mate mateIn2 middlegame short,https://lichess.org/VWOIWtIh#51,,5r1k/pp4pp/5p2/1BbQp1r1/8/7P/1PP3P1/3R3R b - - 2 26,c5f2 g2g3 f2g3,[Event "Mate in 2\\https://lichess.org/VWOIWtIh#51"][FEN "5r1k/pp4pp/5p2/1BbQp1r1/8/7P/1PP3P1/3R3R b - - 2 26"]1. c5 {c5f2 g2g3 f2g3 (0-1)}  *
001w5,1rb2rk1/q5P1/4p2p/3p3p/3P1P2/2P5/2QK3P/3R2R1 b - - 0 29,f8f7 c2h7 g8h7 g7g8q,1049,80,85,208,advancedPawn attraction mate mateIn2 middlegame promotion short,https://lichess.org/0e1vxAEn/black#58,,1rb3k1/q4rP1/4p2p/3p3p/3P1P2/2P5/2QK3P/3R2R1 w - - 0 29,c2h7 g8h7 g7g8q,[Event "Mate in 2\\https://lichess.org/0e1vxAEn/black#58"][FEN "1rb3k1/q4rP1/4p2p/3p3p/3P1P2/2P5/2QK3P/3R2R1 w - - 0 29"]1. c2 {c2h7 g8h7 g7g8q (1-0)} *
003Tx,2r5/pR5p/5p1k/4p3/4r3/B4nPP/PP3P2/1K2R3 w - - 0 27,e1e4 f3d2 b1a1 c8c1,1540,88,81,707,backRankMate endgame fork mate mateIn2 short,https://lichess.org/A7j9VEC0#53,,2r5/pR5p/5p1k/4p3/4R3/B4nPP/PP3P2/1K6 b - - 0 27,f3d2 b1a1 c8c1,[Event "Mate in 2\\https://lichess.org/A7j9VEC0#53"][FEN "2r5/pR5p/5p1k/4p3/4R3/B4nPP/PP3P2/1K6 b - - 0 27"]1. f3 {f3d2 b1a1 c8c1 (0-1)}  *
0042j,3r2k1/4nppp/pq1p1b2/1p2P3/2r2P2/2P1NR2/PP1Q2BP/3R2K1 b - - 0 24,d6e5 d2d8 b6d8 d1d8,429,103,94,1277,backRankMate mate mateIn2 middlegame short,https://lichess.org/DuM2FZjg/black#48,,3r2k1/4nppp/pq3b2/1p2p3/2r2P2/2P1NR2/PP1Q2BP/3R2K1 w - - 0 24,d2d8 b6d8 d1d8,[Event "Mate in 2\\https://lichess.org/DuM2FZjg/black#48"][FEN "3r2k1/4nppp/pq3b2/1p2p3/2r2P2/2P1NR2/PP1Q2BP/3R2K1 w - - 0 24"]1. d2 {d2d8 b6d8 d1d8 (1-0)} *
004X6,1r4k1/p4ppp/2Q5/3pq3/8/P6P/2PR1PP1/Rr4K1 w - - 1 26,a1b1 b8b1 d2d1 b1d1,1152,266,83,14,endgame mate mateIn2 short,https://lichess.org/wvPFkjF9#51,,1r4k1/p4ppp/2Q5/3pq3/8/P6P/2PR1PP1/1r4K1 b - - 1 26,b8b1 d2d1 b1d1,[Event "Mate in 2\\https://lichess.org/wvPFkjF9#51"][FEN "1r4k1/p4ppp/2Q5/3pq3/8/P6P/2PR1PP1/1r4K1 b - - 1 26"]1. b8 {b8b1 d2d1 b1d1 (0-1)}  *
005Bm,4rk2/p1q5/1p3Q1b/8/1p5N/2P1p3/P3P3/2K5 b - - 0 43,c7f7 h4g6 f8g8 f6h8,1434,74,98,541,endgame mate mateIn2 pin short,https://lichess.org/KKslCMev/black#86,,4rk2/p7/1p3Q1b/8/1p5N/2P1p3/P3P3/2K5 w - - 0 43,h4g6 f8g8 f6h8,[Event "Mate in 2\\https://lichess.org/KKslCMev/black#86"][FEN "4rk2/p7/1p3Q1b/8/1p5N/2P1p3/P3P3/2K5 w - - 0 43"]1. h4 {h4g6 f8g8 f6h8 (1-0)} *
005N7,r6k/2q3pp/8/2p1n3/R1Qp4/7P/2PB1PP1/6K1 b - - 0 32,e5c4 a4a8 c7b8 a8b8,450,103,94,1730,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/jxZhmGhg/black#64,,r6k/2q3pp/8/2p5/R1np4/7P/2PB1PP1/6K1 w - - 0 32,a4a8 c7b8 a8b8,[Event "Mate in 2\\https://lichess.org/jxZhmGhg/black#64"][FEN "r6k/2q3pp/8/2p5/R1np4/7P/2PB1PP1/6K1 w - - 0 32"]1. a4 {a4a8 c7b8 a8b8 (1-0)} *
005nD,3rk2r/2qn1pp1/p1Q1R3/3n3p/8/8/PP4PP/5R1K b k - 0 23,f7e6 c6e6 d5e7 e6f7,1139,76,99,676,fork mate mateIn2 middlegame short,https://lichess.org/hlgaj6lV/black#46,,3rk2r/2qn2p1/p1Q1p3/3n3p/8/8/PP4PP/5R1K w k - 0 23,c6e6 d5e7 e6f7,[Event "Mate in 2\\https://lichess.org/hlgaj6lV/black#46"][FEN "3rk2r/2qn2p1/p1Q1p3/3n3p/8/8/PP4PP/5R1K w k - 0 23"]1. c6 {c6e6 d5e7 e6f7 (1-0)} *
0061g,6k1/pp3pp1/2p1q1Pp/3b4/8/6Q1/PB3Pp1/3RrNK1 b - - 2 27,e1d1 g3b8 e6e8 b8e8,802,92,73,267,endgame mate mateIn2 short,https://lichess.org/dJ3xEKJK/black#54,,6k1/pp3pp1/2p1q1Pp/3b4/8/6Q1/PB3Pp1/3R1NK1 w - - 2 27,g3b8 e6e8 b8e8,[Event "Mate in 2\\https://lichess.org/dJ3xEKJK/black#54"][FEN "6k1/pp3pp1/2p1q1Pp/3b4/8/6Q1/PB3Pp1/3R1NK1 w - - 2 27"]1. g3 {g3b8 e6e8 b8e8 (1-0)} *
006HV,1r6/5k2/2p1pNp1/p5Pp/1pQ1P2P/2P4R/KP3P2/3q4 w - - 4 31,c4c6 b4b3 a2a3 d1a1,1182,75,93,980,endgame mate mateIn2 short,https://lichess.org/ibb2c72C#61,,1r6/5k2/2Q1pNp1/p5Pp/1p2P2P/2P4R/KP3P2/3q4 b - - 4 31,b4b3 a2a3 d1a1,[Event "Mate in 2\\https://lichess.org/ibb2c72C#61"][FEN "1r6/5k2/2Q1pNp1/p5Pp/1p2P2P/2P4R/KP3P2/3q4 b - - 4 31"]1. b4 {b4b3 a2a3 d1a1 (0-1)}  *
006pe,r4r2/2q1NN2/4bQpk/2n4p/pp5P/8/1PP2PP1/2KR3R b - - 0 28,e6f7 e7f5 h6h7 f6g7,1639,74,98,1280,master mate mateIn2 middlegame pin short,https://lichess.org/gkSEAS27/black#56,,r4r2/2q1Nb2/5Qpk/2n4p/pp5P/8/1PP2PP1/2KR3R w - - 0 28,e7f5 h6h7 f6g7,[Event "Mate in 2\\https://lichess.org/gkSEAS27/black#56"][FEN "r4r2/2q1Nb2/5Qpk/2n4p/pp5P/8/1PP2PP1/2KR3R w - - 0 28"]1. e7 {e7f5 h6h7 f6g7 (1-0)} *
007Rn,4r1k1/p4p1p/1p6/6q1/3P2n1/P4Q2/1P1B2P1/7K w - - 0 34,d2g5 e8e1 f3f1 e1f1,992,82,75,76,endgame mate mateIn2 short,https://lichess.org/L9kH7FqT#67,,4r1k1/p4p1p/1p6/6B1/3P2n1/P4Q2/1P4P1/7K b - - 0 34,e8e1 f3f1 e1f1,[Event "Mate in 2\\https://lichess.org/L9kH7FqT#67"][FEN "4r1k1/p4p1p/1p6/6B1/3P2n1/P4Q2/1P4P1/7K b - - 0 34"]1. e8 {e8e1 f3f1 e1f1 (0-1)}  *
007XE,2kr3r/p1p1bpp1/2p2n1p/8/8/1P6/P1P1RPPP/RNB3K1 w - - 1 16,e2e7 d8d1 e7e1 d1e1,645,90,79,69,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/f4f7UwiT#31,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,2kr3r/p1p1Rpp1/2p2n1p/8/8/1P6/P1P2PPP/RNB3K1 b - - 1 16,d8d1 e7e1 d1e1,[Event "Mate in 2\\https://lichess.org/f4f7UwiT#31"][FEN "2kr3r/p1p1Rpp1/2p2n1p/8/8/1P6/P1P2PPP/RNB3K1 b - - 1 16"]1. d8 {d8d1 e7e1 d1e1 (0-1)}  *
007ku,r1bq3Q/1np2kp1/p5B1/1p1Pp3/1Pn2BP1/2b2P2/P3K3/R4N2 b - - 5 35,f7g6 h8h5 g6f6 f4g5,1629,74,89,962,mate mateIn2 middlegame short,https://lichess.org/QveLbBjG/black#70,,r1bq3Q/1np3p1/p5k1/1p1Pp3/1Pn2BP1/2b2P2/P3K3/R4N2 w - - 5 35,h8h5 g6f6 f4g5,[Event "Mate in 2\\https://lichess.org/QveLbBjG/black#70"][FEN "r1bq3Q/1np3p1/p5k1/1p1Pp3/1Pn2BP1/2b2P2/P3K3/R4N2 w - - 5 35"]1. h8 {h8h5 g6f6 f4g5 (1-0)} *
008GK,1k1r4/ppp3p1/8/1P5p/8/P3n2P/2P1r1P1/B3NRK1 b - - 4 31,d8d1 f1f8 d1d8 f8d8,466,105,90,1654,backRankMate endgame mate mateIn2 short,https://lichess.org/9vFFDYsH/black#62,,1k6/ppp3p1/8/1P5p/8/P3n2P/2P1r1P1/B2rNRK1 w - - 4 31,f1f8 d1d8 f8d8,[Event "Mate in 2\\https://lichess.org/9vFFDYsH/black#62"][FEN "1k6/ppp3p1/8/1P5p/8/P3n2P/2P1r1P1/B2rNRK1 w - - 4 31"]1. f1 {f1f8 d1d8 f8d8 (1-0)} *
008oX,4r1k1/2R3pp/2p4q/1p1p4/3P4/P7/1PP2R2/1K1N4 b - - 3 32,e8e1 c7c8 e1e8 c8e8,978,76,71,219,endgame mate mateIn2 short,https://lichess.org/APGKH8YH/black#64,,6k1/2R3pp/2p4q/1p1p4/3P4/P7/1PP2R2/1K1Nr3 w - - 3 32,c7c8 e1e8 c8e8,[Event "Mate in 2\\https://lichess.org/APGKH8YH/black#64"][FEN "6k1/2R3pp/2p4q/1p1p4/3P4/P7/1PP2R2/1K1Nr3 w - - 3 32"]1. c7 {c7c8 e1e8 c8e8 (1-0)} *
0092z,2r3k1/2qR1ppp/p7/2p2Q2/P7/7P/5PP1/6K1 b - - 3 26,c7c6 f5f7 g8h8 f7g7,946,86,94,417,endgame mate mateIn2 short,https://lichess.org/fjaha7q0/black#52,,2r3k1/3R1ppp/p1q5/2p2Q2/P7/7P/5PP1/6K1 w - - 3 26,f5f7 g8h8 f7g7,[Event "Mate in 2\\https://lichess.org/fjaha7q0/black#52"][FEN "2r3k1/3R1ppp/p1q5/2p2Q2/P7/7P/5PP1/6K1 w - - 3 26"]1. f5 {f5f7 g8h8 f7g7 (1-0)} *
009BH,3r2k1/6p1/4Q3/4B3/1p3P2/4PKP1/3q4/8 b - - 17 51,g8h8 e6h6 h8g8 h6g7,1520,75,99,2816,endgame mate mateIn2 pin short,https://lichess.org/QauOOpOY/black#102,,3r4/6p1/4Q3/4B3/1p3P2/4PKP1/3q4/8 w - - 17 51,e6h6 h8g8 h6g7,[Event "Mate in 2\\https://lichess.org/QauOOpOY/black#102"][FEN "3r4/6p1/4Q3/4B3/1p3P2/4PKP1/3q4/8 w - - 17 51"]1. e6 {e6h6 h8g8 h6g7 (1-0)} *
009IO,3rk3/5p1r/p2Np1p1/3bP3/P2n4/8/1P3RPP/5RK1 b - - 4 25,e8e7 f2f7 h7f7 f1f7,1166,81,87,542,hookMate mate mateIn2 middlegame short,https://lichess.org/LJBrm9Or/black#50,,3r4/4kp1r/p2Np1p1/3bP3/P2n4/8/1P3RPP/5RK1 w - - 4 25,f2f7 h7f7 f1f7,[Event "Mate in 2\\https://lichess.org/LJBrm9Or/black#50"][FEN "3r4/4kp1r/p2Np1p1/3bP3/P2n4/8/1P3RPP/5RK1 w - - 4 25"]1. f2 {f2f7 h7f7 f1f7 (1-0)} *
009bR,4r2k/3q2r1/1p4pQ/p1pP4/2P4P/1N4p1/PP3RK1/8 b - - 1 37,g7h7 f2f8 e8f8 h6f8,1040,77,82,149,endgame mate mateIn2 short,https://lichess.org/rvHGlZar/black#74,,4r2k/3q4/1p4pQ/p1pP4/2P4P/1N4p1/PP3RK1/8 w - - 1 37,f2f8 e8f8 h6f8,[Event "Mate in 2\\https://lichess.org/rvHGlZar/black#74"][FEN "4r2k/3q4/1p4pQ/p1pP4/2P4P/1N4p1/PP3RK1/8 w - - 1 37"]1. f2 {f2f8 e8f8 h6f8 (1-0)} *
009f8,8/1p4p1/pb2ppkp/3n4/3P4/P3BN1P/1P2KPP1/8 b - - 0 26,g6f5 f3h4 f5e4 f2f3,1195,81,94,172,endgame mate mateIn2 short,https://lichess.org/paDYagZM/black#52,,8/1p4p1/pb2pp1p/3n1k2/3P4/P3BN1P/1P2KPP1/8 w - - 0 26,f3h4 f5e4 f2f3,[Event "Mate in 2\\https://lichess.org/paDYagZM/black#52"][FEN "8/1p4p1/pb2pp1p/3n1k2/3P4/P3BN1P/1P2KPP1/8 w - - 0 26"]1. f3 {f3h4 f5e4 f2f3 (1-0)} *
009lk,1R6/6pk/2p4p/3bP2r/5B1P/2P2qP1/P4P1Q/4R1K1 w - - 2 40,e1e3 f3d1 e3e1 d1e1,933,80,95,886,mate mateIn2 middlegame short,https://lichess.org/gLNPef4f#79,,1R6/6pk/2p4p/3bP2r/5B1P/2P1RqP1/P4P1Q/6K1 b - - 2 40,f3d1 e3e1 d1e1,[Event "Mate in 2\\https://lichess.org/gLNPef4f#79"][FEN "1R6/6pk/2p4p/3bP2r/5B1P/2P1RqP1/P4P1Q/6K1 b - - 2 40"]1. f3 {f3d1 e3e1 d1e1 (0-1)}  *
009oc,5Q2/pbp3np/1p1pB1pk/1P6/P3q2P/6K1/8/8 b - - 1 32,e4e6 f8f4 g6g5 f4g5,1134,75,89,753,endgame mate mateIn2 short,https://lichess.org/426eHXom/black#64,,5Q2/pbp3np/1p1pq1pk/1P6/P6P/6K1/8/8 w - - 1 32,f8f4 g6g5 f4g5,[Event "Mate in 2\\https://lichess.org/426eHXom/black#64"][FEN "5Q2/pbp3np/1p1pq1pk/1P6/P6P/6K1/8/8 w - - 1 32"]1. f8 {f8f4 g6g5 f4g5 (1-0)} *
009uB,3br2r/5k1p/4p1pQ/P5P1/1B5P/P6q/5R2/6K1 b - - 1 35,f7g8 f2f8 e8f8 h6f8,1014,83,95,298,mate mateIn2 middlegame short,https://lichess.org/1llcQdqK/black#70,,3br1kr/7p/4p1pQ/P5P1/1B5P/P6q/5R2/6K1 w - - 1 35,f2f8 e8f8 h6f8,[Event "Mate in 2\\https://lichess.org/1llcQdqK/black#70"][FEN "3br1kr/7p/4p1pQ/P5P1/1B5P/P6q/5R2/6K1 w - - 1 35"]1. f2 {f2f8 e8f8 h6f8 (1-0)} *
009zR,3r4/p1p2ppp/4k3/6Q1/5P2/4P3/Prqn2PP/3R1RK1 w - - 3 22,g5d8 d2f3 g1h1 c2g2,1629,78,87,171,discoveredAttack endgame mate mateIn2 short,https://lichess.org/SctCD3fJ#43,,3Q4/p1p2ppp/4k3/8/5P2/4P3/Prqn2PP/3R1RK1 b - - 3 22,d2f3 g1h1 c2g2,[Event "Mate in 2\\https://lichess.org/SctCD3fJ#43"][FEN "3Q4/p1p2ppp/4k3/8/5P2/4P3/Prqn2PP/3R1RK1 b - - 3 22"]1. d2 {d2f3 g1h1 c2g2 (0-1)}  *
00Bg4,3r2k1/1q3ppp/p2rp3/Qp1B4/7P/P4P2/1PP3P1/1K1R3R b - - 0 21,d6d5 a5d8 d5d8 d1d8,1370,85,75,308,backRankMate endgame mate mateIn2 short xRayAttack,https://lichess.org/6qWf8wOP/black#42,,3r2k1/1q3ppp/p3p3/Qp1r4/7P/P4P2/1PP3P1/1K1R3R w - - 0 21,a5d8 d5d8 d1d8,[Event "Mate in 2\\https://lichess.org/6qWf8wOP/black#42"][FEN "3r2k1/1q3ppp/p3p3/Qp1r4/7P/P4P2/1PP3P1/1K1R3R w - - 0 21"]1. a5 {a5d8 d5d8 d1d8 (1-0)} *
00Bse,8/5p2/1R4k1/6p1/8/3r2PP/5K2/8 b - - 3 40,g6h5 g3g4 h5h4 b6h6,926,83,100,51,endgame mate mateIn2 rookEndgame short,https://lichess.org/PnM8NvEX/black#80,,8/5p2/1R6/6pk/8/3r2PP/5K2/8 w - - 3 40,g3g4 h5h4 b6h6,[Event "Mate in 2\\https://lichess.org/PnM8NvEX/black#80"][FEN "8/5p2/1R6/6pk/8/3r2PP/5K2/8 w - - 3 40"]1. g3 {g3g4 h5h4 b6h6 (1-0)} *
00CBU,8/2pR2kp/pb4p1/8/5p1P/B6K/P1r5/6r1 b - - 3 39,g7h6 a3f8 h6h5 d7h7,1822,82,77,55,deflection endgame mate mateIn2 short,https://lichess.org/8sbUxgqT/black#78,,8/2pR3p/pb4pk/8/5p1P/B6K/P1r5/6r1 w - - 3 39,a3f8 h6h5 d7h7,[Event "Mate in 2\\https://lichess.org/8sbUxgqT/black#78"][FEN "8/2pR3p/pb4pk/8/5p1P/B6K/P1r5/6r1 w - - 3 39"]1. a3 {a3f8 h6h5 d7h7 (1-0)} *
00CFp,rn1q3k/pp4pp/1b2B3/4N3/5r2/2p5/PP4PP/RN3Q1K w - - 0 16,f1f4 d8d1 f4f1 d1f1,422,95,100,173,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/6VajuPk6#31,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,rn1q3k/pp4pp/1b2B3/4N3/5Q2/2p5/PP4PP/RN5K b - - 0 16,d8d1 f4f1 d1f1,[Event "Mate in 2\\https://lichess.org/6VajuPk6#31"][FEN "rn1q3k/pp4pp/1b2B3/4N3/5Q2/2p5/PP4PP/RN5K b - - 0 16"]1. d8 {d8d1 f4f1 d1f1 (0-1)}  *
00Cfq,6k1/ppR2pp1/4p1p1/4P1N1/3r2P1/1P4K1/P6r/8 b - - 5 30,h2e2 c7c8 d4d8 c8d8,1303,128,100,63,endgame mate mateIn2 short,https://lichess.org/Mtebd1Gr/black#60,,6k1/ppR2pp1/4p1p1/4P1N1/3r2P1/1P4K1/P7/8 w - - 5 30,c7c8 d4d8 c8d8,[Event "Mate in 2\\https://lichess.org/Mtebd1Gr/black#60"][FEN "6k1/ppR2pp1/4p1p1/4P1N1/3r2P1/1P4K1/P7/8 w - - 5 30"]1. c7 {c7c8 d4d8 c8d8 (1-0)} *
00CpR,4r1k1/B7/2p2pK1/3n3p/8/1Q3PP1/P6r/8 b - - 0 31,e8e5 b3b8 e5e8 b8e8,614,84,84,307,endgame mate mateIn2 short,https://lichess.org/tX2xyrPX/black#62,,6k1/B7/2p2pK1/3nr2p/8/1Q3PP1/P6r/8 w - - 0 31,b3b8 e5e8 b8e8,[Event "Mate in 2\\https://lichess.org/tX2xyrPX/black#62"][FEN "6k1/B7/2p2pK1/3nr2p/8/1Q3PP1/P6r/8 w - - 0 31"]1. b3 {b3b8 e5e8 b8e8 (1-0)} *
00CtS,Q5k1/5q2/p2p4/b1p1pr2/P7/6P1/4KP1R/8 b - - 3 38,g8g7 a8h8 g7g6 h8h6,949,76,96,3045,endgame mate mateIn2 short,https://lichess.org/yKolw9vl/black#76,,Q7/5qk1/p2p4/b1p1pr2/P7/6P1/4KP1R/8 w - - 3 38,a8h8 g7g6 h8h6,[Event "Mate in 2\\https://lichess.org/yKolw9vl/black#76"][FEN "Q7/5qk1/p2p4/b1p1pr2/P7/6P1/4KP1R/8 w - - 3 38"]1. a8 {a8h8 g7g6 h8h6 (1-0)} *
00Cwz,1r5r/5pk1/4p3/2Np2PP/p1nP4/n1P5/P3B3/K1R4R w - - 2 34,c5a4 b8b1 c1b1 a3c2,1506,79,87,101,mate mateIn2 middlegame sacrifice short,https://lichess.org/o6LOeNAf#67,,1r5r/5pk1/4p3/3p2PP/N1nP4/n1P5/P3B3/K1R4R b - - 2 34,b8b1 c1b1 a3c2,[Event "Mate in 2\\https://lichess.org/o6LOeNAf#67"][FEN "1r5r/5pk1/4p3/3p2PP/N1nP4/n1P5/P3B3/K1R4R b - - 2 34"]1. b8 {b8b1 c1b1 a3c2 (0-1)}  *
00DYf,1R6/6kp/3p1pp1/2r1p3/P7/1P6/2r2PPP/1R4K1 w - - 4 30,b3b4 c2c1 b1c1 c5c1,713,90,100,85,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/nLqNgF9I#59,,1R6/6kp/3p1pp1/2r1p3/PP6/8/2r2PPP/1R4K1 b - - 4 30,c2c1 b1c1 c5c1,[Event "Mate in 2\\https://lichess.org/nLqNgF9I#59"][FEN "1R6/6kp/3p1pp1/2r1p3/PP6/8/2r2PPP/1R4K1 b - - 4 30"]1. c2 {c2c1 b1c1 c5c1 (0-1)}  *
00EEp,3k2q1/pb1p3p/1p1P4/2p5/2P2Q1K/8/P7/5R2 b - - 2 36,b7g2 f4f8 g8f8 f1f8,1646,80,88,63,endgame mate mateIn2 short,https://lichess.org/dWHeDlRz/black#72,,3k2q1/p2p3p/1p1P4/2p5/2P2Q1K/8/P5b1/5R2 w - - 2 36,f4f8 g8f8 f1f8,[Event "Mate in 2\\https://lichess.org/dWHeDlRz/black#72"][FEN "3k2q1/p2p3p/1p1P4/2p5/2P2Q1K/8/P5b1/5R2 w - - 2 36"]1. f4 {f4f8 g8f8 f1f8 (1-0)} *
00F2o,6k1/4qpp1/3p3p/8/2BP4/1Pn5/2Qn1PPP/6K1 w - - 0 29,c2c3 e7e1 c4f1 e1f1,979,77,72,123,endgame mate mateIn2 short,https://lichess.org/Xik1cEk4#57,,6k1/4qpp1/3p3p/8/2BP4/1PQ5/3n1PPP/6K1 b - - 0 29,e7e1 c4f1 e1f1,[Event "Mate in 2\\https://lichess.org/Xik1cEk4#57"][FEN "6k1/4qpp1/3p3p/8/2BP4/1PQ5/3n1PPP/6K1 b - - 0 29"]1. e7 {e7e1 c4f1 e1f1 (0-1)}  *
00H8a,5bk1/2R4p/6p1/8/2b1NP1P/4P1K1/r7/8 b - - 2 45,c4d3 e4f6 g8h8 c7h7,835,77,88,303,arabianMate endgame mate mateIn2 short,https://lichess.org/7UUQgJDC/black#90,,5bk1/2R4p/6p1/8/4NP1P/3bP1K1/r7/8 w - - 2 45,e4f6 g8h8 c7h7,[Event "Mate in 2\\https://lichess.org/7UUQgJDC/black#90"][FEN "5bk1/2R4p/6p1/8/4NP1P/3bP1K1/r7/8 w - - 2 45"]1. e4 {e4f6 g8h8 c7h7 (1-0)} *
00HEh,3R1rk1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 b - - 0 23,f8d8 e2e8 d8e8 e1e8,811,88,90,445,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ekEf00kl/black#46,,3R2k1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 w - - 0 23,e2e8 d8e8 e1e8,[Event "Mate in 2\\https://lichess.org/ekEf00kl/black#46"][FEN "3R2k1/pp3ppp/2p3b1/2n3P1/2B2q1P/5N2/PPP1QP2/4R1K1 w - - 0 23"]1. e2 {e2e8 d8e8 e1e8 (1-0)} *
00HZC,4r1k1/pp1qn3/2p4R/6p1/3P1rR1/3Q2P1/PP3P1P/6K1 b - - 0 31,f4g4 d3h7 g8f8 h6f6,1524,75,74,132,endgame mate mateIn2 short,https://lichess.org/SPwu7cIA/black#62,,4r1k1/pp1qn3/2p4R/6p1/3P2R1/3Q2P1/PP3P1P/6K1 w - - 0 31,d3h7 g8f8 h6f6,[Event "Mate in 2\\https://lichess.org/SPwu7cIA/black#62"][FEN "4r1k1/pp1qn3/2p4R/6p1/3P2R1/3Q2P1/PP3P1P/6K1 w - - 0 31"]1. d3 {d3h7 g8f8 h6f6 (1-0)} *
00HzH,2r2Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 b - - 4 33,c8f8 f2f8 g8h7 f8h8,802,86,91,372,endgame hookMate mate mateIn2 short,https://lichess.org/XB8lgZ9N/black#66,,5Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 w - - 4 33,f2f8 g8h7 f8h8,[Event "Mate in 2\\https://lichess.org/XB8lgZ9N/black#66"][FEN "5Qk1/p2q2p1/1p2p1Np/3p3P/3Pb1P1/2P5/PP3R2/6K1 w - - 4 33"]1. f2 {f2f8 g8h7 f8h8 (1-0)} *
00J1Y,1q3r2/p5k1/1p2pbpp/2p2p2/2P1N3/2P2PQP/PP3P2/6RK b - - 2 29,f5e4 g3g6 g7h8 g6h6,1149,77,93,781,deflection endgame mate mateIn2 short,https://lichess.org/8onUzszE/black#58,,1q3r2/p5k1/1p2pbpp/2p5/2P1p3/2P2PQP/PP3P2/6RK w - - 2 29,g3g6 g7h8 g6h6,[Event "Mate in 2\\https://lichess.org/8onUzszE/black#58"][FEN "1q3r2/p5k1/1p2pbpp/2p5/2P1p3/2P2PQP/PP3P2/6RK w - - 2 29"]1. g3 {g3g6 g7h8 g6h6 (1-0)} *
00JET,3r2k1/5ppp/3Rp3/8/8/8/1P3PPP/2R3K1 b - - 0 34,d8d6 c1c8 d6d8 c8d8,463,93,100,70,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/O8W3yIa7/black#68,,6k1/5ppp/3rp3/8/8/8/1P3PPP/2R3K1 w - - 0 34,c1c8 d6d8 c8d8,[Event "Mate in 2\\https://lichess.org/O8W3yIa7/black#68"][FEN "6k1/5ppp/3rp3/8/8/8/1P3PPP/2R3K1 w - - 0 34"]1. c1 {c1c8 d6d8 c8d8 (1-0)} *
